1.0756,0.6922,1.0605,54.1502,52.9169
1.0113,0.6887,1.0648,64.5025,63.6123
0.9242,0.6856,1.0717,70.2795,67.0890
0.8304,0.6829,1.1192,73.3374,66.8827
0.7543,0.6822,1.1792,74.5601,70.9782
0.6791,0.6819,1.2521,76.1175,70.7720
0.6123,0.6808,1.3230,77.0204,72.8933
0.5658,0.6797,1.4077,78.2115,72.8344
0.5338,0.6807,1.4646,79.1881,72.5103
0.5085,0.6808,1.5263,80.1982,72.6282
0.4714,0.6797,1.5765,81.1706,72.7166
0.4417,0.6767,1.6497,82.4670,72.9817
0.4148,0.6768,1.7152,83.2477,73.0996
0.4039,0.6748,1.7830,84.1253,73.3058
0.3723,0.6766,1.7794,85.1629,72.8049
0.3792,0.6744,0.4573,86.2930,73.3353
0.3638,0.6733,0.4431,86.9981,73.6594
0.3519,0.6713,0.4657,87.5263,73.6594
0.3141,0.6722,0.4387,87.8820,73.8951
0.2991,0.6730,0.4318,88.3997,74.4255
0.2906,0.6751,0.4304,88.8606,74.4255
0.2776,0.6738,0.4264,89.2794,73.9835
0.2810,0.6772,0.4453,89.7319,74.4844
0.2598,0.6764,0.4417,90.0960,74.7790
0.2257,0.6778,0.4382,90.7189,74.7496
0.2361,0.6779,0.4287,90.9041,75.6040
0.2166,0.6794,0.4389,91.3271,74.9558
0.2063,0.6804,0.4411,91.7312,75.7808
0.2090,0.6840,0.4451,92.0132,76.1933
0.2033,0.6841,0.4307,92.4110,76.1049
0.1882,0.6858,0.4267,92.5394,76.7236
0.1758,0.6866,0.4213,93.0992,76.1049
0.1811,0.6867,0.4142,93.5664,76.5763
0.1693,0.6879,0.4177,93.9978,76.2227
0.1596,0.6885,0.4221,94.4882,75.8103
0.1484,0.6892,0.4305,94.8944,76.0754
0.1415,0.6881,0.4202,94.8165,76.6352
0.1333,0.6894,0.4322,95.5783,76.1638
0.1326,0.6889,0.4304,95.8098,76.3406
0.1271,0.6897,0.4293,96.1339,76.1933
0.1190,0.6902,0.4362,96.4475,76.3406
0.1064,0.6908,0.4434,96.6075,75.6924
0.1020,0.6903,0.3957,96.8558,76.4879
0.0977,0.6907,0.3931,97.0915,76.9004
0.0936,0.6903,0.3741,97.3020,76.8709
0.0836,0.6895,0.3572,97.6639,77.2540
0.0875,0.6887,0.3420,97.7923,77.0183
0.0733,0.6895,0.3253,98.0428,79.0218
0.0717,0.6895,0.3108,98.1943,78.4620
0.0705,0.6904,0.3058,98.4090,77.6370
0.0598,0.6908,0.2984,98.4784,77.9906
0.0591,0.6900,0.2865,98.7499,78.0495
0.0494,0.6904,0.2864,98.6678,77.9611
0.0524,0.6906,0.2750,98.9730,77.8727
0.0447,0.6918,0.2635,99.0614,77.4013
0.0490,0.6923,0.2558,99.2024,77.4308
0.0398,0.6921,0.2487,99.2066,77.2834
0.0412,0.6931,0.2378,99.3497,76.9593
0.0314,0.6942,0.2297,99.4002,76.4290
0.0303,0.6937,0.2214,99.4612,77.0477
0.0283,0.6935,0.2104,99.5160,77.2834
0.0274,0.6914,0.2029,99.5496,77.2834
0.0277,0.6907,0.1859,99.6696,77.2245
0.0224,0.6906,0.1789,99.7012,77.6959
0.0187,0.6899,0.1636,99.6990,77.8138
