1.0725,0.6913,1.0559,54.5311,34.4726
0.9983,0.6864,1.0474,66.6091,41.7796
0.9095,0.6817,1.0321,71.8916,40.7189
0.8072,0.6746,1.0440,74.3771,39.8055
0.7299,0.6683,1.0664,74.9116,41.7501
0.6647,0.6632,1.0977,76.9762,42.3984
0.5999,0.6575,1.1378,77.4539,44.6081
0.5557,0.6516,1.1967,78.6640,46.6706
0.5175,0.6494,1.2510,79.8384,48.3500
0.4908,0.6495,1.3131,80.7959,50.5009
0.4696,0.6500,1.3758,81.6862,52.1509
0.4344,0.6468,1.4333,82.6353,53.1232
0.4172,0.6484,1.4781,83.5824,54.0071
0.3965,0.6486,1.5189,84.2095,55.8928
0.3783,0.6512,1.5127,84.9314,57.8079
0.3727,0.6565,0.5700,85.7669,59.8704
0.3754,0.6602,0.6332,86.1668,62.6989
0.3542,0.6591,0.5585,86.9497,62.1391
0.3161,0.6645,0.5564,87.4148,62.9935
0.3010,0.6644,0.5666,87.7641,63.6123
0.3040,0.6671,0.5206,88.2061,65.0265
0.3013,0.6677,0.5221,88.6354,64.3783
0.2841,0.6726,0.5305,89.0921,66.5292
0.2795,0.6722,0.5256,89.4330,66.2640
0.2547,0.6739,0.5061,89.9465,66.8238
0.2483,0.6735,0.4905,90.3338,67.8256
0.2281,0.6733,0.4720,91.0367,69.2988
0.2153,0.6733,0.4541,91.4829,69.2988
0.2223,0.6716,0.4414,91.9838,69.2398
0.2101,0.6734,0.4341,92.5288,69.0925
0.1912,0.6729,0.4252,92.9098,69.0631
0.1925,0.6709,0.4007,93.3307,69.3872
0.1912,0.6707,0.3850,93.4717,69.0336
0.1663,0.6705,0.3872,93.8021,69.7996
0.1658,0.6699,0.3727,94.1514,69.2988
0.1518,0.6724,0.3582,94.3009,69.8880
0.1383,0.6714,0.3468,94.4755,69.2693
0.1399,0.6730,0.3464,95.0311,69.7407
0.1364,0.6737,0.3364,95.1280,69.8586
0.1303,0.6738,0.3313,95.6583,70.7720
0.1156,0.6743,0.3415,95.9109,71.5675
0.1099,0.6755,0.3355,96.1466,71.5969
0.1073,0.6774,0.3299,96.4791,70.0059
0.1000,0.6763,0.3219,96.7632,70.4478
0.0980,0.6781,0.3271,97.0326,71.7737
0.0910,0.6820,0.3355,97.3525,71.1844
