1.1863,0.6644,1.2913,66.0457,55.5288
0.8581,0.6213,1.7686,73.5405,57.9327
0.6818,0.5707,1.7636,79.5072,61.6587
0.5259,0.5420,2.0216,85.2936,66.7067
0.4009,0.5093,2.4162,85.7744,59.6154
0.3647,0.5022,2.7218,86.2380,63.9423
0.2761,0.4950,3.0448,93.9303,51.5625
0.2143,0.4917,3.0894,90.8396,60.6971
0.1984,0.4811,3.3183,94.1363,56.2500
0.1129,0.4935,3.6966,97.8280,62.1394
0.0923,0.4741,4.0820,97.8623,66.8269
0.0869,0.4982,4.2670,98.9097,59.2548
0.2159,0.5224,4.6358,97.9653,70.3125
0.0610,0.5158,3.8655,99.2273,59.2548
0.0409,0.5107,3.3443,99.6394,56.3702
0.0346,0.4906,0.2228,99.5536,61.2981
0.0208,0.5212,0.1706,99.8111,64.9038
0.0185,0.5244,0.1490,99.8111,66.8269
0.0214,0.5681,0.1369,99.8970,67.5481
0.0147,0.5923,0.0950,99.8970,69.5913
0.0083,0.6273,0.0642,99.8970,69.5913
0.0092,0.6153,0.0486,99.5622,69.5913
0.0118,0.6177,0.0427,100.0000,69.5913
0.0058,0.6199,0.0582,100.0000,71.3942
0.0048,0.6129,0.0286,99.9742,71.3942
0.0040,0.6270,0.0250,99.8455,71.3942
0.0076,0.6290,0.0278,100.0000,71.3942
0.0038,0.6326,0.0262,100.0000,71.3942
0.0036,0.6410,0.0445,100.0000,78.0048
0.0040,0.6555,0.0362,100.0000,78.0048
0.0031,0.6475,0.0133,100.0000,78.0048
0.0025,0.6521,0.0119,100.0000,78.0048
0.0021,0.6627,0.0138,100.0000,78.0048
0.0025,0.6607,0.0119,100.0000,78.0048
0.0022,0.6665,0.0150,100.0000,78.0048
0.0028,0.6653,0.0133,100.0000,78.0048
0.0016,0.6620,0.0125,100.0000,78.0048
0.0024,0.6580,0.0130,100.0000,78.0048
0.0014,0.6675,0.0087,100.0000,78.0048
0.0015,0.6776,0.0091,100.0000,78.0048
0.0013,0.6816,0.0054,100.0000,78.0048
0.0205,0.6887,0.0064,87.1995,72.9567
1.0236,0.6810,1.2134,98.3431,78.0048
0.0301,0.6568,0.0343,100.0000,78.0048
0.0144,0.6498,0.0312,100.0000,78.0048
0.0113,0.6454,0.0322,100.0000,78.0048
0.0076,0.6372,0.0223,100.0000,78.0048
0.0070,0.6335,0.0249,100.0000,78.0048
0.0051,0.6313,0.0200,100.0000,78.0048
0.0052,0.6264,0.0163,100.0000,78.0048
0.0036,0.6341,0.0129,100.0000,78.0048
0.0030,0.6395,0.0115,100.0000,78.0048
0.0037,0.6461,0.0109,100.0000,78.0048
0.0032,0.6519,0.0110,100.0000,78.0048
0.0025,0.6529,0.0104,100.0000,78.0048
0.0028,0.6498,0.0102,100.0000,78.0048
0.0026,0.6401,0.0112,100.0000,78.0048
0.0027,0.6471,0.0110,100.0000,78.0048
0.0023,0.6547,0.0119,100.0000,78.0048
0.0022,0.6513,0.0116,100.0000,78.0048
0.0024,0.6540,0.0113,100.0000,78.0048
0.0019,0.6667,0.0120,100.0000,78.0048
0.0023,0.6652,0.0168,100.0000,78.0048
0.0019,0.6718,0.0171,100.0000,78.0048
0.0019,0.6771,0.0206,100.0000,78.0048
0.0032,0.6745,0.0255,100.0000,78.0048
0.0015,0.6771,0.0167,100.0000,78.0048
0.0017,0.6824,0.0164,100.0000,78.0048
0.0013,0.6743,0.0179,100.0000,78.0048
0.0016,0.6771,0.0215,100.0000,78.0048
0.0014,0.6753,0.0181,100.0000,78.0048
0.0014,0.6788,0.0170,100.0000,78.0048
0.0014,0.6767,0.0147,100.0000,78.0048
0.0012,0.6810,0.0151,100.0000,78.0048
0.0014,0.6769,0.0128,100.0000,78.0048
0.0014,0.6854,0.0090,100.0000,78.0048
0.0015,0.6839,0.0122,99.8970,78.0048
0.0013,0.6802,0.0133,100.0000,78.0048
0.0046,0.6901,0.0193,100.0000,78.0048
0.0020,0.6933,0.0194,100.0000,78.0048
0.0013,0.6915,0.0236,100.0000,78.0048
0.0010,0.7086,0.0210,100.0000,78.0048
0.0010,0.7018,0.0347,100.0000,78.0048
0.0013,0.6950,0.0388,100.0000,78.0048
0.0009,0.6972,0.0403,100.0000,78.0048
0.0012,0.6936,0.0488,100.0000,77.1635
0.0008,0.6957,0.0570,100.0000,74.7596
0.0011,0.7048,0.0390,100.0000,74.7596
0.0011,0.6999,0.0353,100.0000,74.2788
0.0007,0.6976,0.0401,100.0000,73.7981
0.0007,0.6956,0.0384,100.0000,74.7596
0.0007,0.6954,0.0272,100.0000,74.7596
0.0007,0.7026,0.0435,100.0000,74.7596
0.0009,0.6990,0.0251,100.0000,74.7596
0.0006,0.6998,0.0221,100.0000,74.7596
0.0008,0.6991,0.0134,100.0000,74.7596
0.0010,0.7036,0.0350,100.0000,70.6731
0.0008,0.6986,0.0134,100.0000,70.6731
0.0007,0.6967,0.0106,100.0000,70.6731
0.0007,0.7035,0.0148,100.0000,70.6731
0.0008,0.7081,0.0132,100.0000,70.6731
0.0006,0.7047,0.0157,100.0000,70.6731
0.0006,0.7019,0.0221,100.0000,70.6731
0.0006,0.7006,0.0285,100.0000,70.6731
0.4325,0.7061,0.3334,68.1147,63.5817
0.9878,0.6872,1.5137,99.3132,65.6250
0.0306,0.6606,0.0549,99.9399,65.2644
0.0110,0.6455,0.0557,100.0000,65.2644
0.0071,0.6365,0.0537,100.0000,65.2644
0.0075,0.6459,0.0524,100.0000,67.0673
0.0056,0.6568,0.0563,100.0000,68.5096
0.0047,0.6632,0.0628,100.0000,69.1106
0.0039,0.6743,0.0500,100.0000,69.5913
0.0039,0.6710,0.0423,100.0000,69.7115
0.0036,0.6686,0.0364,100.0000,69.5913
0.0031,0.6638,0.0340,100.0000,69.8317
0.0029,0.6615,0.0317,100.0000,69.4712
0.0023,0.6555,0.0292,100.0000,69.3510
0.0025,0.6571,0.0215,100.0000,69.3510
0.0031,0.6482,0.0210,100.0000,69.3510
0.0021,0.6527,0.0224,100.0000,69.3510
0.0019,0.6614,0.0195,100.0000,69.3510
0.0018,0.6674,0.0181,100.0000,69.3510
0.0017,0.6721,0.0239,100.0000,69.3510
0.0021,0.6741,0.0289,100.0000,69.3510
0.0020,0.6680,0.0285,100.0000,69.3510
0.0019,0.6731,0.0280,100.0000,69.3510
0.0016,0.6755,0.0281,99.9313,69.3510
0.0033,0.6764,0.0345,99.5965,66.9471
0.0025,0.6788,0.0337,100.0000,69.3510
0.0019,0.6774,0.0243,100.0000,69.3510
0.0017,0.6722,0.0277,100.0000,69.3510
0.0017,0.6758,0.0335,100.0000,69.3510
0.0016,0.6815,0.0345,100.0000,70.1923
0.0018,0.6904,0.0410,100.0000,71.7548
0.0015,0.6898,0.0467,100.0000,72.3558
0.0019,0.6852,0.0512,100.0000,69.3510
0.0018,0.6814,0.0393,100.0000,69.3510
0.0017,0.6842,0.0258,100.0000,69.3510
0.0014,0.6976,0.0098,100.0000,69.3510
0.0019,0.7020,0.0049,100.0000,69.3510
0.0016,0.7008,0.0050,100.0000,69.3510
0.0018,0.6948,0.0078,100.0000,69.3510
