1.0419,0.6900,1.0352,65.4979,50.2062,0.0000
1.0232,0.6892,1.0358,71.9210,66.6470,50.2062
0.9986,0.6894,0.9692,69.2104,61.7266,66.6470
0.8362,0.6850,0.8618,82.9994,57.8668,66.6470
0.8089,0.6829,0.8591,71.9505,63.5239,66.6470
0.7814,0.6641,0.9080,78.6977,47.4661,66.6470
0.5556,0.6728,0.7296,84.6199,59.5168,66.6470
0.7252,0.6469,0.7182,76.1344,54.6847,66.6470
0.7934,0.6753,0.6478,74.8674,60.3418,66.6470
0.7136,0.6559,0.6283,73.2469,58.5740,66.6470
0.7437,0.6571,0.6456,79.3754,57.8963,66.6470
0.7248,0.6584,0.5248,67.9434,60.9605,66.6470
0.7097,0.6720,0.8195,74.3960,60.1355,66.6470
0.3192,0.6503,0.6098,96.8768,63.1703,66.6470
0.3925,0.6494,0.5506,91.4850,65.4390,66.6470
0.5886,0.7064,0.6417,85.7101,78.1379,66.6470
0.5049,0.6811,0.4829,83.9128,81.1432,78.1379
0.3896,0.6464,0.5636,96.4349,61.4614,81.1432
0.5321,0.6343,0.8050,83.2646,65.3801,81.1432
0.5282,0.6323,0.6904,84.7672,60.9311,81.1432
0.2431,0.6666,0.7498,97.2893,71.2728,81.1432
0.3782,0.6334,0.5170,92.9582,69.8291,81.1432
0.4757,0.6634,0.6048,86.6235,74.4255,81.1432
0.4891,0.6547,0.5675,85.4744,70.7720,81.1432
0.5036,0.6395,0.3576,86.2110,70.6246,81.1432
0.6046,0.6669,0.4715,75.1915,78.2852,81.1432
0.6386,0.6975,0.5135,79.1102,73.2469,81.1432
0.1761,0.6626,0.5056,98.5268,77.2834,81.1432
0.2492,0.6674,0.5003,95.1090,76.8415,81.1432
0.3008,0.7075,0.5250,93.6653,79.5816,81.1432
0.3396,0.6865,0.4077,90.6011,76.8709,81.1432
0.1974,0.6585,0.5454,99.1456,65.0854,81.1432
0.3900,0.6520,0.7561,86.3288,74.6022,81.1432
0.3695,0.6504,0.4925,88.2145,57.6016,81.1432
0.1663,0.6884,0.5255,98.2322,74.6317,81.1432
0.1918,0.6571,0.5101,97.7608,72.1862,81.1432
0.3417,0.6816,0.6282,90.5716,79.4343,81.1432
0.3325,0.6627,0.4694,90.2180,81.1432,81.1432
0.3732,0.6673,0.2511,89.9823,80.1414,81.1432
0.4556,0.6886,0.3539,84.3547,81.7325,81.1432
0.4904,0.6925,0.5065,86.4761,76.5763,81.7325
0.1196,0.6834,0.5626,99.2634,79.4048,81.7325
0.1809,0.6867,0.5217,95.9340,76.8415,81.7325
0.1643,0.6958,0.5796,97.9081,81.6146,81.7325
0.2730,0.6908,0.5010,92.5457,78.3736,81.7325
0.1124,0.6663,0.4298,99.4402,68.2381,81.7325
0.2938,0.6733,0.7086,94.9322,78.1379,81.7325
0.2368,0.6706,0.5854,94.8438,66.4408,81.7325
0.1307,0.6951,0.5155,98.6741,77.7549,81.7325
0.0890,0.6790,0.5706,100.0000,76.6352,81.7325
0.2501,0.6992,0.7386,93.7537,85.4154,81.7325
0.2238,0.6899,0.1615,95.4920,83.6181,85.4154
0.2478,0.6992,0.1621,93.2823,83.5592,85.4154
0.2891,0.7090,0.1928,91.8975,83.7065,85.4154
0.3368,0.6936,0.4438,97.9965,77.7843,85.4154
0.0810,0.6985,0.4370,99.4107,79.2870,85.4154
0.1236,0.7001,0.3806,97.8491,79.1102,85.4154
0.0897,0.6974,0.4323,99.4991,81.9682,85.4154
0.2120,0.6923,0.4474,93.8715,80.2593,85.4154
0.0675,0.6808,0.4022,100.0000,74.7790,85.4154
0.1952,0.6920,0.6242,97.1126,78.2263,85.4154
0.1380,0.6856,0.6434,97.7018,71.0961,85.4154
0.0990,0.6939,0.6838,99.7938,82.2039,85.4154
0.0407,0.6911,0.4786,100.0000,78.3147,85.4154
0.1667,0.6946,0.7461,95.5804,81.3494,85.4154
0.1394,0.6912,0.1917,97.2304,85.4449,85.4154
0.1469,0.6971,0.1272,98.6741,83.5003,85.4449
0.1562,0.6961,0.1715,97.2304,81.7619,85.4449
0.1953,0.6890,0.3668,99.4107,78.1379,85.4449
0.0459,0.6896,0.3362,99.6464,81.6441,85.4449
0.0750,0.6900,0.2454,100.0000,81.4968,85.4449
0.0466,0.6906,0.2224,100.0000,81.4968,85.4449
0.1411,0.6831,0.3532,96.0224,79.4048,85.4449
0.0375,0.6821,0.5906,100.0000,73.5121,85.4449
0.1065,0.6862,0.5588,98.7920,78.8450,85.4449
0.0747,0.6844,0.5355,100.0000,72.3335,85.4449
0.0700,0.6828,0.8803,100.0000,81.6735,85.4449
0.0191,0.6852,0.4033,100.0000,80.0236,85.4449
0.0990,0.6845,0.6463,98.6447,82.4396,85.4449
0.0764,0.6861,0.0874,98.8509,85.5628,85.4449
0.0813,0.6896,0.0882,99.0277,84.2664,85.5628
0.0742,0.6903,0.1379,99.6464,81.2316,85.5628
0.1028,0.6916,0.2892,100.0000,81.1137,85.5628
0.0224,0.6865,0.2608,100.0000,80.8780,85.5628
0.0362,0.6910,0.1803,100.0000,81.4673,85.5628
0.0245,0.6908,0.1891,100.0000,81.9682,85.5628
0.0711,0.6820,0.3964,99.6464,81.0843,85.5628
0.0212,0.6878,0.6089,100.0000,74.6906,85.5628
0.0515,0.6900,0.6089,100.0000,81.7030,85.5628
0.0375,0.6903,0.4792,100.0000,74.1603,85.5628
0.0320,0.6865,1.0139,100.0000,81.8503,85.5628
0.0087,0.6900,0.3997,100.0000,80.9369,85.5628
0.0476,0.6900,0.7131,100.0000,82.4101,85.5628
0.0373,0.6924,0.3191,100.0000,85.7985,85.5628
0.0461,0.6942,0.0670,99.3223,84.1485,85.7985
0.0322,0.6961,0.1371,100.0000,81.7030,85.7985
0.0491,0.6950,0.2455,100.0000,80.2887,85.7985
0.0093,0.6885,0.2605,100.0000,79.9646,85.7985
0.0169,0.6923,0.1589,100.0000,81.7325,85.7985
0.0131,0.6944,0.1825,100.0000,81.4968,85.7985
0.0297,0.6895,0.4827,100.0000,80.5245,85.7985
0.0121,0.6910,0.5939,100.0000,74.8379,85.7985
0.0221,0.6939,0.6017,100.0000,80.7307,85.7985
0.0164,0.6927,0.4900,100.0000,77.1951,85.7985
0.0167,0.6874,1.0974,100.0000,80.9959,85.7985
0.0037,0.6904,0.3323,100.0000,79.5522,85.7985
0.0226,0.6909,0.6709,100.0000,81.4378,85.7985
0.0203,0.6920,0.2710,100.0000,85.7690,85.7985
0.0225,0.6977,0.2832,100.0000,84.7672,85.7985
0.0174,0.6916,0.0836,100.0000,83.9128,85.7985
0.0271,0.6960,0.1642,100.0000,81.5262,85.7985
0.0044,0.6896,0.1223,100.0000,82.5575,85.7985
0.0067,0.6904,0.0938,100.0000,82.6753,85.7985
0.0079,0.6905,0.1371,100.0000,82.0860,85.7985
0.0140,0.6912,0.2450,100.0000,81.5852,85.7985
0.0125,0.6896,0.5501,100.0000,79.4048,85.7985
0.0109,0.6922,0.6373,100.0000,81.5262,85.7985
0.0070,0.6914,0.2847,100.0000,78.9334,85.7985
0.0074,0.6879,1.2477,100.0000,79.8468,85.7985
0.0017,0.6922,0.2789,100.0000,77.8727,85.7985
0.0112,0.6904,0.8775,100.0000,77.8433,85.7985
0.0135,0.6901,0.1354,100.0000,85.8869,85.7985
0.0109,0.6944,0.6764,100.0000,83.7655,85.8869
0.0062,0.6962,0.0757,100.0000,84.3547,85.8869
0.0132,0.6948,0.1680,100.0000,81.9093,85.8869
0.0026,0.6942,0.1507,100.0000,80.7307,85.8869
0.0034,0.6931,0.1272,100.0000,79.1691,85.8869
0.0037,0.6931,0.1241,100.0000,78.2852,85.8869
0.0050,0.6946,0.1198,100.0000,75.3978,85.8869
0.0039,0.6938,0.1601,100.0000,72.5692,85.8869
0.0063,0.6959,0.4705,100.0000,75.6924,85.8869
0.0038,0.6936,0.2539,100.0000,78.0790,85.8869
0.0031,0.6914,0.7658,100.0000,75.4862,85.8869
0.0007,0.6919,0.1413,100.0000,73.4826,85.8869
0.0056,0.6949,0.0894,100.0000,77.4897,85.8869
0.0086,0.6944,0.1250,100.0000,82.9405,85.8869
0.0052,0.6954,0.0979,100.0000,83.1173,85.8869
0.0026,0.6943,0.1047,100.0000,83.1173,85.8869
0.0170,0.6899,0.1612,100.0000,78.6388,85.8869
0.0020,0.6928,0.1157,100.0000,77.0772,85.8869
0.0021,0.6887,0.1535,100.0000,77.9022,85.8869
0.0029,0.6955,0.1034,100.0000,75.4862,85.8869
0.0037,0.6916,0.0362,100.0000,73.2764,85.8869
0.0030,0.6937,0.0891,100.0000,74.3665,85.8869
0.0065,0.6911,0.0449,100.0000,73.5415,85.8869
0.0024,0.6931,0.0508,100.0000,73.3942,85.8869
0.0015,0.6979,0.7269,100.0000,73.6594,85.8869
0.0006,0.6931,0.1253,100.0000,74.3960,85.8869
0.0043,0.6937,0.0469,100.0000,76.4879,85.8869
0.0034,0.6922,0.0327,100.0000,82.2334,85.8869
0.0025,0.6935,0.0756,100.0000,84.7967,85.8869
0.0014,0.6968,0.0624,100.0000,84.7083,85.8869
0.0161,0.6925,0.0223,100.0000,74.7496,85.8869
0.0019,0.6953,0.0334,100.0000,75.1621,85.8869
0.0013,0.6895,0.0235,100.0000,74.5728,85.8869
0.0018,0.6934,0.0212,100.0000,74.6317,85.8869
0.0025,0.6941,0.0121,100.0000,74.7496,85.8869
0.0034,0.6922,0.0547,100.0000,74.3076,85.8869
0.0037,0.6902,0.4501,100.0000,74.8969,85.8869
0.0015,0.6960,0.0359,100.0000,75.0737,85.8869
0.0013,0.6910,0.6749,100.0000,75.5451,85.8869
0.0004,0.6944,0.0877,100.0000,74.5138,85.8869
0.0027,0.6929,0.0197,100.0000,74.7496,85.8869
0.0047,0.6947,0.0590,100.0000,82.5280,85.8869
0.0015,0.6906,0.0749,100.0000,85.3565,85.8869
0.0011,0.6924,0.0723,100.0000,84.8851,85.8869
0.0072,0.6890,0.1707,100.0000,78.6093,85.8869
0.0010,0.6970,0.0388,100.0000,74.8085,85.8869
0.0015,0.6890,0.0322,100.0000,74.6906,85.8869
0.0015,0.6934,0.0250,100.0000,74.4549,85.8869
0.0024,0.6896,0.0154,100.0000,74.7496,85.8869
0.0014,0.6904,0.0595,100.0000,74.5728,85.8869
0.0022,0.6931,0.0313,100.0000,73.8951,85.8869
0.0011,0.6938,0.0359,100.0000,74.2487,85.8869
0.0006,0.6973,0.5622,100.0000,75.7808,85.8869
0.0005,0.7019,0.2493,100.0000,76.9888,85.8869
0.0054,0.6956,0.2793,100.0000,77.3718,85.8869
0.0057,0.6949,0.0542,100.0000,82.9699,85.8869
0.0017,0.6931,0.5048,100.0000,80.6718,85.8869
0.0031,0.6877,0.0754,100.0000,84.7378,85.8869
0.0044,0.6902,0.1129,100.0000,81.8798,85.8869
0.0007,0.6869,0.0689,100.0000,82.2334,85.8869
0.0013,0.6847,0.0419,100.0000,82.2039,85.8869
0.0007,0.6863,0.0341,100.0000,82.0271,85.8869
0.0013,0.6915,0.2305,100.0000,84.8851,85.8869
0.0018,0.6899,0.1892,100.0000,85.0324,85.8869
0.0017,0.6944,0.1004,100.0000,87.0359,85.8869
0.0010,0.7008,0.0962,100.0000,87.3011,87.0359
0.0009,0.7050,0.4658,100.0000,73.3058,87.3011
0.0006,0.7010,0.2052,100.0000,72.7166,87.3011
0.0027,0.7000,0.2626,100.0000,74.2487,87.3011
0.0045,0.6919,0.0457,100.0000,81.6146,87.3011
0.0015,0.6974,0.3297,100.0000,79.6111,87.3011
0.0013,0.6887,0.0251,100.0000,81.1137,87.3011
0.0020,0.6904,0.0243,100.0000,81.3494,87.3011
0.0003,0.6894,0.1344,100.0000,85.5922,87.3011
0.0027,0.6828,0.0713,100.0000,87.2127,87.3011
0.0020,0.6924,0.1594,100.0000,92.1626,87.3011
0.0015,0.6893,0.0397,100.0000,93.9010,92.1626
0.0031,0.6857,0.1371,100.0000,92.8698,93.9010
0.0015,0.6826,0.2630,100.0000,91.3377,93.9010
0.0021,0.6823,0.0396,100.0000,94.1662,93.9010
0.0007,0.6932,0.3492,100.0000,77.2834,94.1662
0.0007,0.6875,0.1037,100.0000,76.7531,94.1662
0.0042,0.6901,0.2198,100.0000,77.7549,94.1662
0.0054,0.6962,0.0422,100.0000,92.6046,94.1662
0.0016,0.7022,0.1973,100.0000,88.1556,94.1662
0.0007,0.6972,0.0754,100.0000,88.1261,94.1662
0.0213,0.6958,0.1627,100.0000,85.2681,94.1662
0.0007,0.6933,0.2451,100.0000,80.4950,94.1662
0.0011,0.6856,0.0865,100.0000,82.5869,94.1662
0.0011,0.6893,0.0546,100.0000,82.2923,94.1662
0.0013,0.6846,0.2284,100.0000,79.9352,94.1662
0.0017,0.6882,0.0706,100.0000,81.4084,94.1662
0.0023,0.6759,0.1006,100.0000,81.4378,94.1662
0.0008,0.6881,0.1789,100.0000,91.1609,94.1662
0.0013,0.6807,0.4699,100.0000,81.6146,94.1662
0.0002,0.6862,0.1081,100.0000,88.1850,94.1662
0.0012,0.6888,0.1098,100.0000,87.8904,94.1662
0.0015,0.6942,0.1234,100.0000,90.4243,94.1662
0.0012,0.6992,0.3415,100.0000,87.4484,94.1662
0.0005,0.7069,0.0511,100.0000,92.0153,94.1662
0.0200,0.6976,0.0904,100.0000,91.0725,94.1662
0.0012,0.7013,0.0670,100.0000,88.3029,94.1662
0.0006,0.7014,0.0692,100.0000,91.1019,94.1662
0.0016,0.6949,0.0678,100.0000,89.8645,94.1662
0.0009,0.6937,0.3476,100.0000,84.3842,94.1662
0.0009,0.6927,0.0512,100.0000,87.2422,94.1662
0.0014,0.6913,0.5702,100.0000,87.2717,94.1662
0.0008,0.6840,0.1173,100.0000,93.5769,94.1662
0.0016,0.6885,0.4065,100.0000,79.4048,94.1662
0.0003,0.6781,0.1518,100.0000,83.0289,94.1662
0.0022,0.6816,0.2439,100.0000,86.0342,94.1662
0.0023,0.6839,0.0729,100.0000,91.3082,94.1662
0.0007,0.7040,0.4795,100.0000,89.0984,94.1662
0.0010,0.6993,0.1856,100.0000,89.5993,94.1662
0.0119,0.6984,0.3055,100.0000,87.6841,94.1662
0.0012,0.7030,0.1495,100.0000,89.7171,94.1662
0.0006,0.6990,0.1953,100.0000,87.0065,94.1662
0.0013,0.6892,0.1078,100.0000,91.9859,94.1662
0.0012,0.6946,0.0461,100.0000,93.8421,94.1662
0.0011,0.6869,0.0473,100.0000,93.1644,94.1662
0.0007,0.6971,0.3711,100.0000,91.7501,94.1662
0.0008,0.6954,0.0319,100.0000,94.0778,94.1662
0.0007,0.6930,0.2948,100.0000,86.2699,94.1662
