1.0736,0.6900,1.0651,56.1306,57.1597
0.9947,0.6850,1.1134,58.0394,57.8374
0.9130,0.6783,1.2080,62.9851,60.1945
0.8276,0.6727,1.3472,66.6681,63.3471
0.7620,0.6693,1.4872,67.3036,62.8757
0.7145,0.6665,1.5978,71.1171,68.1202
0.6763,0.6642,1.6850,72.1883,68.4443
0.6242,0.6644,1.7856,74.9916,69.1220
0.6096,0.6653,1.8181,76.9046,69.5345
0.5672,0.6657,1.8946,78.0579,69.9470
0.5519,0.6646,1.9282,79.0597,70.3005
0.5195,0.6646,1.9857,80.1288,71.2728
0.5048,0.6675,2.0505,81.1958,72.5103
0.4776,0.6676,2.0680,82.0271,74.9853
0.4475,0.6752,2.0521,82.8542,77.6075
0.4323,0.6750,0.4885,83.6076,76.1344
0.4176,0.6758,0.4909,84.2811,76.9299
0.3947,0.6783,0.4891,84.9882,77.9022
0.3773,0.6788,0.4529,85.6154,78.7272
0.3625,0.6816,0.4283,86.0405,79.0807
0.3437,0.6842,0.4114,86.6108,81.9976
0.3388,0.6849,0.3961,87.2022,81.9093
0.3304,0.6870,0.4412,87.7810,82.4691
0.3049,0.6870,0.4302,88.2882,83.0289
0.2926,0.6896,0.4228,88.6038,83.1173
0.2843,0.6877,0.4110,89.0647,84.5021
0.2660,0.6879,0.4029,89.4162,84.4726
0.2556,0.6895,0.3341,89.7950,84.3842
0.2433,0.6893,0.3196,90.5695,85.2976
0.2417,0.6877,0.3111,91.2935,86.0931
0.2286,0.6876,0.2936,91.5123,85.1503
0.2217,0.6874,0.2777,91.6933,85.6806
0.2092,0.6850,0.2721,92.3689,87.2717
0.2037,0.6842,0.2626,93.1307,88.0377
0.1993,0.6835,0.2680,93.4485,88.9216
0.1799,0.6829,0.2451,93.8779,89.8645
0.1716,0.6795,0.2305,94.1620,89.6288
0.1642,0.6798,0.2278,94.5934,89.5404
0.1682,0.6796,0.2179,95.0838,89.9823
0.1579,0.6787,0.2134,95.5362,89.3047
0.1355,0.6775,0.1920,95.8183,90.2475
0.1269,0.6799,0.1871,95.9635,90.3359
0.1279,0.6774,0.1731,96.2286,90.6305
0.1125,0.6790,0.1617,96.4054,90.7189
0.1057,0.6815,0.1562,96.8348,90.5127
0.1084,0.6825,0.1540,97.2030,90.3064
0.0953,0.6814,0.1379,97.3693,90.3359
0.0957,0.6835,0.1292,97.5482,90.8662
0.0837,0.6841,0.1189,97.8028,90.4832
0.0737,0.6862,0.1103,98.0343,92.2805
0.0725,0.6877,0.1090,98.0722,90.1296
0.0734,0.6882,0.1082,98.2616,90.3359
0.0682,0.6886,0.1021,98.4616,91.7501
0.0656,0.6927,0.1014,98.6131,92.2805
0.0584,0.6936,0.0991,98.7773,91.3377
0.0517,0.6949,0.0964,98.8530,91.7207
0.0509,0.6946,0.0944,99.1224,91.1903
0.0450,0.6965,0.0934,99.2297,92.0448
0.0469,0.6954,0.0895,99.3728,91.8385
0.0367,0.6947,0.0889,99.2823,92.1626
0.0355,0.6946,0.0868,99.3013,92.0742
0.0335,0.6931,0.0798,99.5117,92.1626
0.0282,0.6927,0.0774,99.6149,92.3394
0.0294,0.6924,0.0773,99.6654,92.3394
0.0230,0.6924,0.0733,99.7285,92.1037
0.0229,0.6932,0.0717,99.7580,91.7796
0.0195,0.6924,0.0688,99.7580,92.2510
0.0178,0.6933,0.0662,99.8485,92.3394
0.0168,0.6924,0.0647,99.8800,92.5751
0.0164,0.6927,0.0647,99.9853,92.1332
0.0132,0.6935,0.0634,99.9790,91.8680
0.0118,0.6931,0.0630,100.0000,92.6046
0.0109,0.6952,0.0592,100.0000,92.7814
0.0097,0.6964,0.0538,100.0000,93.4296
0.0073,0.6970,0.0514,100.0000,93.3707
0.0072,0.6978,0.0467,100.0000,93.7831
0.0070,0.6966,0.0459,100.0000,93.7831
0.0061,0.6966,0.0473,100.0000,93.7537
0.0061,0.6963,0.0449,100.0000,93.8126
0.0047,0.6950,0.0458,100.0000,93.7537
0.0044,0.6952,0.0424,100.0000,93.5769
0.0043,0.6936,0.0429,100.0000,93.1939
0.0031,0.6926,0.0417,100.0000,93.2528
0.0035,0.6943,0.0428,100.0000,93.1644
0.0032,0.6953,0.0379,100.0000,93.3117
0.0026,0.6960,0.0357,100.0000,93.2823
0.0027,0.6942,0.0323,100.0000,93.4296
0.0023,0.6961,0.0297,100.0000,93.4590
0.0021,0.6966,0.0283,100.0000,93.4590
0.0021,0.6972,0.0240,100.0000,93.5180
0.0017,0.6961,0.0216,100.0000,93.4296
0.0016,0.6967,0.0209,100.0000,93.5769
0.0014,0.6980,0.0177,100.0000,93.6064
0.0013,0.6987,0.0167,100.0000,93.6653
0.0012,0.7005,0.0157,100.0000,93.6653
0.0012,0.7008,0.0166,100.0000,93.6653
0.0012,0.7029,0.0175,100.0000,94.1367
0.0010,0.7029,0.0186,100.0000,94.2546
0.0010,0.7043,0.0200,100.0000,93.8126
0.0011,0.7052,0.0152,100.0000,93.9305
0.0010,0.7040,0.0126,100.0000,93.9305
0.0009,0.7038,0.0110,100.0000,93.9305
0.0007,0.7030,0.0104,100.0000,93.9305
0.0009,0.7025,0.0100,100.0000,93.9305
0.0009,0.7032,0.0111,100.0000,93.9305
0.0007,0.7037,0.0117,100.0000,93.9305
0.0007,0.7043,0.0112,100.0000,93.9305
0.0007,0.7030,0.0095,100.0000,93.9305
0.0010,0.7048,0.0076,100.0000,93.9305
0.0015,0.7041,0.0059,100.0000,93.9305
0.0006,0.7025,0.0049,100.0000,93.9305
0.0006,0.7014,0.0044,100.0000,93.9305
0.0005,0.7019,0.0044,100.0000,93.9305
0.0006,0.7018,0.0048,100.0000,93.9305
0.0006,0.7006,0.0060,100.0000,93.9305
0.0006,0.7018,0.0067,100.0000,93.9305
0.0008,0.7019,0.0068,100.0000,93.9305
0.0005,0.7026,0.0063,100.0000,93.9305
0.0006,0.7031,0.0061,100.0000,93.9305
0.0004,0.7019,0.0063,100.0000,93.9305
0.0004,0.7033,0.0075,100.0000,93.9305
0.0004,0.7014,0.0073,100.0000,93.9305
0.0005,0.7019,0.0073,100.0000,93.9305
0.0004,0.7009,0.0085,100.0000,93.9305
0.0004,0.7007,0.0084,100.0000,93.9305
0.0005,0.7009,0.0091,100.0000,93.9305
0.0003,0.6992,0.0083,100.0000,93.9305
0.0003,0.6997,0.0083,100.0000,93.9305
0.0006,0.6975,0.0088,100.0000,93.9305
0.0003,0.6975,0.0068,100.0000,93.9305
0.0004,0.6959,0.0064,100.0000,93.9305
0.0003,0.6963,0.0072,100.0000,93.9305
0.0003,0.6976,0.0076,100.0000,93.9305
0.0004,0.6977,0.0065,100.0000,93.9305
0.0003,0.6972,0.0059,100.0000,93.9305
0.0003,0.6996,0.0064,100.0000,93.9305
0.0003,0.6990,0.0060,100.0000,93.9305
0.0004,0.6994,0.0076,100.0000,93.9305
0.0003,0.6974,0.0044,100.0000,93.9305
0.0003,0.6961,0.0051,100.0000,93.9305
0.0003,0.6971,0.0071,100.0000,93.9305
0.0003,0.6958,0.0077,100.0000,93.9305
0.0004,0.6956,0.0060,100.0000,93.9305
0.0003,0.6959,0.0065,100.0000,93.9305
0.0003,0.6960,0.0073,100.0000,93.9305
0.0003,0.6966,0.0062,100.0000,93.9305
0.0003,0.6959,0.0056,100.0000,93.9305
0.0003,0.6967,0.0056,100.0000,93.9305
0.0003,0.6958,0.0047,100.0000,93.9305
0.0002,0.6960,0.0043,100.0000,93.9305
0.0002,0.6955,0.0044,100.0000,93.9305
0.0002,0.6963,0.0042,100.0000,93.9305
0.0002,0.6958,0.0039,100.0000,93.9305
0.0002,0.6950,0.0035,100.0000,93.9305
0.0002,0.6963,0.0034,100.0000,93.9305
0.0002,0.6970,0.0098,100.0000,93.9305
0.0002,0.6960,0.0027,100.0000,93.9305
0.0002,0.6965,0.0029,100.0000,93.9305
0.0002,0.6983,0.0036,100.0000,93.9305
0.0002,0.6969,0.0041,100.0000,93.9305
0.0002,0.6982,0.0035,100.0000,93.9305
0.0002,0.6981,0.0040,100.0000,93.9305
0.0006,0.6959,0.0066,100.0000,93.9305
0.0001,0.6968,0.0023,100.0000,93.9305
0.0002,0.6962,0.0032,100.0000,93.9305
0.0002,0.6952,0.0033,100.0000,93.9305
0.0001,0.6934,0.0049,100.0000,93.9305
0.0002,0.6967,0.0052,100.0000,93.9305
0.0002,0.6967,0.0044,100.0000,93.9305
0.0002,0.6961,0.0056,100.0000,93.9305
0.0002,0.6987,0.0054,100.0000,93.9305
0.0006,0.6964,0.0065,100.0000,93.9305
0.0002,0.6967,0.0055,100.0000,93.9305
0.0002,0.6964,0.0040,100.0000,93.9305
0.0002,0.6961,0.0036,100.0000,93.9305
0.0002,0.6956,0.0031,100.0000,93.9305
0.0001,0.6935,0.0039,100.0000,93.9305
0.0002,0.6940,0.0044,100.0000,93.9305
0.0002,0.6956,0.0049,100.0000,93.9305
0.0002,0.6947,0.0041,100.0000,93.9305
0.0002,0.6964,0.0042,100.0000,93.9305
0.0003,0.6949,0.0076,100.0000,93.9305
0.0001,0.6956,0.0043,100.0000,93.9305
0.0001,0.6959,0.0038,100.0000,93.9305
0.0002,0.6960,0.0042,100.0000,93.9305
0.0001,0.6961,0.0038,100.0000,93.9305
0.0002,0.6950,0.0050,100.0000,93.9305
0.0002,0.6961,0.0048,100.0000,93.9305
0.0015,0.6951,0.0048,100.0000,93.9305
0.0002,0.6933,0.0026,100.0000,93.9305
0.0002,0.6956,0.0033,100.0000,93.9305
0.0001,0.6948,0.0035,100.0000,93.9305
0.0001,0.6943,0.0031,100.0000,93.9305
0.0001,0.6947,0.0040,100.0000,93.9305
0.0001,0.6946,0.0039,100.0000,93.9305
0.0001,0.6929,0.0043,100.0000,93.9305
0.0001,0.6953,0.0045,100.0000,93.9305
0.0001,0.6943,0.0040,100.0000,93.9305
0.0001,0.6945,0.0028,100.0000,93.9305
0.0001,0.6936,0.0026,100.0000,93.9305
0.0001,0.6953,0.0030,100.0000,93.9305
0.0001,0.6949,0.0027,100.0000,93.9305
0.0001,0.6953,0.0026,100.0000,93.9305
0.0001,0.6943,0.0037,100.0000,93.9305
